1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1065.0,846.0,3.0,1,380.0,4.0,397.0,471.0,2.0,1993.0,1911.0,4,9554.0,80.0,125.0,81.0,5,8,777.0,1993,1994,215000
1218.0,0.0,2.0,1,27.0,6.0,1191.0,676.0,3.0,2009.0,1218.0,4,7862.0,75.0,0.0,102.0,5,6,1218.0,2009,2009,208300
689.0,689.0,3.0,1,141.0,3.0,548.0,360.0,1.0,1928.0,1378.0,4,9600.0,60.0,0.0,0.0,9,7,689.0,1928,2005,161000
1041.0,0.0,3.0,1,991.0,5.0,50.0,270.0,2.0,1959.0,1041.0,3,9600.0,80.0,132.0,88.0,6,5,1041.0,1959,1959,124500
1363.0,0.0,2.0,1,650.0,4.0,178.0,288.0,1.0,1951.0,1363.0,3,14559.0,75.0,70.0,42.0,7,5,1008.0,1951,2000,164900
1368.0,0.0,2.0,1,0.0,1.0,1368.0,474.0,2.0,2005.0,1368.0,4,6792.0,40.0,94.0,35.0,5,7,1368.0,2005,2006,202665
864.0,0.0,3.0,1,521.0,4.0,169.0,624.0,2.0,1964.0,864.0,3,9100.0,70.0,0.0,0.0,5,5,864.0,1958,1958,129900
1080.0,0.0,3.0,1,336.0,5.0,748.0,484.0,1.0,1983.0,1080.0,3,9187.0,71.0,0.0,0.0,5,6,1084.0,1983,1983,134000
789.0,0.0,2.0,1,0.0,1.0,768.0,200.0,1.0,1926.0,789.0,3,10594.0,55.0,0.0,0.0,5,5,768.0,1926,1950,96500
2020.0,0.0,3.0,1,1436.0,6.0,570.0,900.0,3.0,2009.0,2020.0,5,12220.0,94.0,305.0,54.0,5,10,2006.0,2009,2009,402861
1378.0,741.0,3.0,1,0.0,1.0,689.0,583.0,2.0,1972.0,2119.0,3,10448.0,69.0,333.0,104.0,6,6,689.0,1972,1972,158000
1277.0,1067.0,3.0,1,0.0,1.0,1264.0,889.0,2.0,1996.0,2344.0,4,10208.0,79.0,921.0,0.0,5,7,1264.0,1996,1997,265000
882.0,914.0,3.0,2,706.0,6.0,88.0,546.0,2.0,1998.0,1796.0,3,9531.0,69.0,0.0,36.0,5,6,794.0,1998,1998,211000
1276.0,804.0,3.0,1,0.0,1.0,1276.0,282.0,1.0,1926.0,2080.0,4,10918.0,53.0,0.0,0.0,9,7,1276.0,1926,2004,234000
694.0,600.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1980.0,1294.0,3,10800.0,60.0,0.0,114.0,7,4,0.0,1900,2000,106250
1244.0,0.0,3.0,1,777.0,3.0,467.0,336.0,1.0,1957.0,1244.0,3,11988.0,90.0,0.0,40.0,6,6,1244.0,1957,1957,150000
1004.0,0.0,3.0,1,399.0,5.0,605.0,420.0,2.0,1950.0,1664.0,3,5000.0,50.0,0.0,24.0,7,6,1004.0,1947,1950,159000
3138.0,1538.0,3.0,4,2260.0,6.0,878.0,884.0,3.0,2007.0,4676.0,5,40094.0,130.0,762.0,406.0,5,10,3138.0,2007,2008,184750
1383.0,1015.0,3.0,1,719.0,4.0,660.0,834.0,3.0,1996.0,2398.0,4,11787.0,95.0,594.0,60.0,5,7,1379.0,1996,1997,315750
1266.0,0.0,3.0,1,0.0,1.0,1257.0,453.0,1.0,2005.0,1266.0,4,7500.0,62.0,0.0,144.0,5,7,1257.0,2005,2005,176000
928.0,0.0,2.0,1,377.0,3.0,551.0,252.0,1.0,1956.0,928.0,3,13300.0,70.0,0.0,0.0,7,5,928.0,1956,2000,132000
1476.0,1237.0,3.0,3,1330.0,6.0,122.0,858.0,3.0,2008.0,2713.0,5,14948.0,67.0,268.0,66.0,5,9,1452.0,2008,2008,446261
605.0,0.0,2.0,2,348.0,4.0,180.0,0.0,2.0,1980.0,605.0,3,9098.0,58.0,0.0,0.0,7,4,528.0,1920,2002,86000
2515.0,0.0,4.0,1,1219.0,3.0,816.0,484.0,2.0,1975.0,2515.0,3,32668.0,69.0,0.0,0.0,3,6,2035.0,1957,1975,200624
1509.0,0.0,3.0,3,783.0,6.0,678.0,600.0,2.0,1988.0,1509.0,4,10200.0,85.0,219.0,0.0,5,6,1461.0,1988,1989,175000
751.0,611.0,3.0,2,0.0,1.0,611.0,502.0,3.0,1920.0,1362.0,3,6155.0,60.0,0.0,0.0,8,6,611.0,1920,1999,128000
827.0,0.0,2.0,0,0.0,0.0,0.0,392.0,2.0,1967.0,827.0,3,7200.0,60.0,0.0,0.0,7,5,0.0,1955,2007,107500
334.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1980.0,334.0,2,5000.0,50.0,0.0,0.0,3,1,0.0,1946,1950,39300
707.0,707.0,3.0,3,0.0,1.0,707.0,403.0,3.0,2004.0,1414.0,4,9056.0,74.0,0.0,35.0,5,8,707.0,2004,2004,178000
820.0,527.0,3.0,4,969.0,6.0,148.0,0.0,0.0,1980.0,1347.0,3,7000.0,70.0,0.0,0.0,7,5,1117.0,1910,1991,107500
880.0,844.0,3.0,3,0.0,1.0,880.0,527.0,3.0,1998.0,1724.0,4,8924.0,57.0,0.0,155.0,5,7,880.0,1998,1999,188000
864.0,0.0,3.0,1,600.0,4.0,264.0,576.0,1.0,1980.0,864.0,3,12735.0,69.0,0.0,0.0,5,4,864.0,1972,1972,111250
1159.0,0.0,3.0,1,673.0,4.0,378.0,336.0,1.0,1968.0,1159.0,3,11553.0,69.0,188.0,0.0,5,5,1051.0,1968,1968,158000
1601.0,0.0,3.0,3,1358.0,6.0,223.0,670.0,2.0,2001.0,1601.0,4,11423.0,69.0,479.0,0.0,5,8,1581.0,2001,2002,272000
1838.0,0.0,2.0,3,1260.0,6.0,578.0,765.0,2.0,2006.0,1838.0,5,14601.0,85.0,584.0,68.0,5,9,1838.0,2006,2006,315000
997.0,1288.0,4.0,1,0.0,1.0,969.0,648.0,3.0,2000.0,2285.0,4,11000.0,69.0,72.0,56.0,5,8,969.0,2000,2000,248000
1680.0,0.0,3.0,1,144.0,2.0,379.0,583.0,3.0,1998.0,1680.0,4,10140.0,78.0,0.0,73.0,5,7,1650.0,1998,1999,213250
767.0,0.0,1.0,3,584.0,6.0,0.0,367.0,3.0,1998.0,767.0,3,4058.0,34.0,182.0,40.0,5,7,723.0,1998,1998,133000
664.0,0.0,3.0,3,554.0,6.0,100.0,426.0,2.0,2006.0,1496.0,4,17104.0,58.0,0.0,24.0,5,7,654.0,2006,2006,179665
1377.0,806.0,4.0,1,1002.0,6.0,0.0,786.0,1.0,1988.0,2183.0,4,13837.0,69.0,178.0,0.0,5,7,1204.0,1988,1988,229000
915.0,720.0,3.0,1,300.0,3.0,765.0,440.0,1.0,1950.0,1635.0,3,8737.0,70.0,0.0,38.0,7,6,1065.0,1923,1950,210000
768.0,0.0,2.0,3,619.0,5.0,149.0,624.0,1.0,1987.0,768.0,3,7244.0,54.0,0.0,0.0,7,5,768.0,1970,1970,129500
825.0,0.0,2.0,1,180.0,2.0,0.0,720.0,2.0,1963.0,825.0,3,8235.0,49.0,0.0,50.0,7,5,825.0,1955,1995,125000
912.0,1182.0,4.0,1,0.0,1.0,912.0,615.0,3.0,2003.0,2094.0,4,9375.0,75.0,0.0,182.0,5,7,912.0,2003,2004,263000
1069.0,0.0,2.0,1,559.0,5.0,510.0,440.0,2.0,1977.0,1069.0,3,4043.0,53.0,0.0,55.0,6,6,1069.0,1977,1977,140000
928.0,0.0,3.0,1,308.0,3.0,620.0,288.0,3.0,1957.0,928.0,3,6000.0,50.0,0.0,0.0,6,5,928.0,1957,1957,112500
1717.0,0.0,3.0,3,0.0,1.0,1709.0,908.0,2.0,2006.0,1717.0,4,11146.0,87.0,250.0,39.0,5,8,1709.0,2006,2006,255500
1126.0,0.0,2.0,0,0.0,0.0,0.0,520.0,3.0,2002.0,1126.0,4,8777.0,67.0,0.0,96.0,5,4,0.0,1949,2003,108000
1006.0,1040.0,3.0,1,866.0,6.0,132.0,871.0,2.0,2003.0,2046.0,4,10625.0,85.0,292.0,62.0,5,7,998.0,2003,2004,284000
1048.0,0.0,2.0,1,0.0,1.0,993.0,280.0,1.0,1922.0,1048.0,3,6380.0,58.0,0.0,0.0,6,5,993.0,1922,1950,113000
1092.0,0.0,2.0,1,895.0,3.0,197.0,299.0,3.0,1957.0,1092.0,3,14850.0,69.0,0.0,0.0,5,5,1092.0,1957,1957,141000
897.0,439.0,3.0,1,637.0,3.0,0.0,570.0,1.0,1994.0,1336.0,3,11040.0,60.0,0.0,47.0,6,4,637.0,1920,1950,108000
729.0,717.0,3.0,4,604.0,6.0,125.0,406.0,1.0,1996.0,1446.0,3,21872.0,57.0,0.0,22.0,5,7,729.0,1996,1997,175000
1557.0,0.0,2.0,4,0.0,1.0,1374.0,420.0,3.0,2003.0,1557.0,4,3196.0,69.0,18.0,20.0,5,7,1374.0,2003,2004,234000
1392.0,0.0,3.0,1,1302.0,4.0,90.0,528.0,1.0,1957.0,1392.0,3,11341.0,69.0,180.0,0.0,6,5,1392.0,1957,1996,121500
1389.0,0.0,2.0,3,1071.0,5.0,195.0,418.0,2.0,1975.0,1389.0,3,10010.0,77.0,0.0,38.0,5,5,1389.0,1974,1975,170000
996.0,0.0,3.0,1,290.0,4.0,706.0,0.0,0.0,1980.0,996.0,3,13907.0,63.0,0.0,0.0,6,5,996.0,1940,1969,108000
1163.0,511.0,4.0,2,0.0,1.0,1163.0,396.0,3.0,1955.0,1674.0,3,21780.0,66.0,0.0,36.0,7,6,1163.0,1918,1950,185000
1166.0,1129.0,4.0,1,728.0,6.0,367.0,590.0,2.0,1992.0,2295.0,4,13346.0,69.0,0.0,40.0,5,7,1095.0,1992,2000,268000
841.0,806.0,4.0,1,0.0,1.0,806.0,216.0,1.0,1920.0,1647.0,2,6858.0,66.0,0.0,66.0,4,6,806.0,1915,1950,128000
1134.0,1370.0,4.0,1,0.0,1.0,1122.0,656.0,3.0,2005.0,2504.0,5,11198.0,77.0,245.0,39.0,5,9,1122.0,2005,2007,325000
1535.0,0.0,3.0,1,2.0,6.0,1515.0,532.0,2.0,2004.0,1535.0,4,10171.0,70.0,168.0,0.0,5,7,1517.0,2004,2004,214000
1496.0,636.0,1.0,4,1441.0,6.0,55.0,612.0,3.0,1983.0,2132.0,4,12327.0,79.0,0.0,40.0,8,8,1496.0,1983,2009,316600
943.0,0.0,2.0,4,943.0,6.0,0.0,600.0,1.0,1979.0,943.0,3,7032.0,69.0,0.0,0.0,5,5,943.0,1979,1979,135960
1728.0,0.0,6.0,1,231.0,2.0,1497.0,576.0,1.0,1987.0,1728.0,3,13101.0,74.0,108.0,0.0,5,5,1728.0,1965,1965,142600
864.0,0.0,2.0,1,414.0,4.0,450.0,288.0,1.0,1959.0,864.0,4,7332.0,60.0,207.0,0.0,6,6,864.0,1959,1959,120000
846.0,846.0,3.0,3,0.0,1.0,846.0,650.0,2.0,2009.0,1692.0,4,13159.0,83.0,0.0,114.0,5,7,846.0,2009,2009,224500
774.0,656.0,3.0,1,0.0,4.0,384.0,400.0,2.0,2000.0,1430.0,3,9967.0,76.0,0.0,0.0,5,7,384.0,2000,2000,170000
576.0,533.0,3.0,3,349.0,5.0,23.0,288.0,1.0,1971.0,1109.0,3,10500.0,70.0,82.0,0.0,7,5,372.0,1971,2005,139000
832.0,384.0,2.0,1,442.0,3.0,390.0,336.0,1.0,1947.0,1216.0,3,8480.0,80.0,0.0,0.0,5,5,832.0,1947,1950,118500
877.0,600.0,3.0,1,0.0,1.0,861.0,216.0,1.0,1928.0,1477.0,3,6292.0,52.0,0.0,50.0,7,7,861.0,1928,1950,145000
1320.0,0.0,3.0,3,328.0,2.0,285.0,564.0,2.0,1966.0,1320.0,3,11777.0,96.0,97.0,68.0,6,5,1164.0,1966,1966,164500
703.0,689.0,2.0,1,0.0,1.0,689.0,540.0,1.0,2007.0,1392.0,4,3604.0,34.0,0.0,102.0,5,7,689.0,2007,2007,146000
1050.0,745.0,4.0,1,0.0,1.0,1050.0,352.0,1.0,1954.0,1795.0,3,12150.0,81.0,335.0,0.0,5,5,1050.0,1954,1954,131500
1429.0,0.0,3.0,1,594.0,4.0,331.0,572.0,1.0,1960.0,1429.0,4,14585.0,69.0,85.0,110.0,6,6,1144.0,1960,1987,181900
2042.0,0.0,3.0,1,0.0,4.0,2042.0,1390.0,2.0,2009.0,2042.0,5,12704.0,98.0,306.0,90.0,5,8,2042.0,2008,2009,253293
816.0,0.0,3.0,3,816.0,6.0,0.0,0.0,0.0,1980.0,816.0,3,11841.0,81.0,104.0,32.0,5,6,816.0,1990,1990,118500
1521.0,0.0,3.0,1,0.0,1.0,1237.0,880.0,1.0,1988.0,2775.0,4,13500.0,75.0,0.0,502.0,9,10,1237.0,1893,2000,325000
989.0,584.0,3.0,1,0.0,4.0,884.0,240.0,1.0,1935.0,1573.0,4,6120.0,51.0,0.0,0.0,7,4,884.0,1935,1995,133000
2028.0,0.0,2.0,4,1460.0,6.0,408.0,880.0,2.0,2005.0,2028.0,4,11443.0,88.0,208.0,66.0,5,8,1868.0,2005,2006,369900
838.0,0.0,2.0,2,210.0,3.0,0.0,275.0,3.0,1961.0,838.0,2,10267.0,55.0,0.0,0.0,7,6,816.0,1918,2000,130000
860.0,0.0,2.0,3,672.0,5.0,168.0,528.0,1.0,1996.0,860.0,3,8740.0,74.0,0.0,0.0,6,5,840.0,1982,1982,137000
1473.0,0.0,1.0,4,1324.0,6.0,113.0,452.0,1.0,1968.0,1473.0,5,25095.0,65.0,0.0,48.0,8,5,1437.0,1968,2003,143000
779.0,0.0,2.0,1,0.0,1.0,742.0,308.0,1.0,1988.0,935.0,3,9100.0,50.0,0.0,0.0,6,5,742.0,1930,1960,79500
770.0,812.0,3.0,1,490.0,6.0,280.0,520.0,2.0,2004.0,1582.0,4,8320.0,64.0,0.0,45.0,5,7,770.0,2004,2004,185900
1728.0,568.0,3.0,4,1338.0,6.0,384.0,842.0,2.0,2008.0,2296.0,5,13478.0,97.0,420.0,274.0,5,10,1722.0,2008,2008,451950
816.0,0.0,2.0,1,816.0,4.0,0.0,816.0,3.0,1985.0,816.0,3,6600.0,60.0,0.0,0.0,8,5,816.0,1982,2003,138000
848.0,0.0,1.0,3,685.0,6.0,163.0,420.0,2.0,2003.0,848.0,4,4435.0,69.0,170.0,0.0,5,6,848.0,2003,2003,140000
924.0,0.0,3.0,1,0.0,1.0,924.0,280.0,1.0,1981.0,924.0,3,7990.0,88.0,0.0,0.0,6,5,924.0,1975,1975,110000
1826.0,0.0,3.0,4,1422.0,6.0,392.0,758.0,2.0,2005.0,1826.0,4,11302.0,69.0,238.0,75.0,5,8,1814.0,2005,2006,319000
684.0,684.0,3.0,1,0.0,1.0,684.0,216.0,1.0,1930.0,1368.0,3,3600.0,60.0,0.0,158.0,7,6,684.0,1910,1993,114504
1402.0,0.0,2.0,3,0.0,1.0,1258.0,648.0,3.0,2006.0,1402.0,4,3922.0,53.0,72.0,16.0,5,7,1258.0,2006,2007,194201
1647.0,0.0,3.0,2,1283.0,5.0,0.0,621.0,3.0,1977.0,1647.0,4,12984.0,80.0,459.0,0.0,6,5,1430.0,1977,1977,217500
716.0,840.0,3.0,1,81.0,4.0,23.0,452.0,3.0,1980.0,1556.0,3,1950.0,24.0,0.0,0.0,6,6,716.0,1980,1980,151000
1058.0,846.0,3.0,3,546.0,6.0,512.0,736.0,3.0,2003.0,1904.0,5,10927.0,74.0,280.0,60.0,5,8,1058.0,2005,2005,275000
780.0,595.0,3.0,1,0.0,4.0,780.0,544.0,1.0,1979.0,1375.0,4,9000.0,50.0,0.0,162.0,6,6,780.0,1937,1950,141000
927.0,988.0,3.0,2,789.0,6.0,119.0,506.0,3.0,1992.0,1915.0,4,10041.0,80.0,0.0,150.0,5,8,908.0,1992,1992,220000
600.0,600.0,2.0,1,0.0,1.0,600.0,480.0,2.0,2004.0,1200.0,4,3182.0,30.0,0.0,172.0,5,7,600.0,2004,2005,151000
1494.0,0.0,3.0,2,922.0,6.0,572.0,530.0,2.0,2002.0,1494.0,4,12803.0,88.0,99.0,36.0,5,7,1494.0,2002,2002,221000
1186.0,800.0,3.0,1,454.0,4.0,314.0,486.0,1.0,1965.0,1986.0,3,13600.0,85.0,176.0,42.0,6,7,768.0,1965,1990,205000
1040.0,0.0,3.0,1,732.0,6.0,308.0,576.0,2.0,2000.0,1040.0,4,12464.0,82.0,0.0,0.0,5,5,1040.0,1996,1996,152000
1112.0,896.0,3.0,1,603.0,6.0,293.0,230.0,1.0,1948.0,2008.0,5,7800.0,78.0,0.0,0.0,8,5,896.0,1948,2002,225000
1940.0,1254.0,4.0,2,428.0,4.0,537.0,380.0,1.0,1934.0,3194.0,3,12168.0,78.0,0.0,0.0,6,8,965.0,1934,1998,359100
1029.0,0.0,3.0,2,903.0,3.0,126.0,261.0,1.0,1961.0,1029.0,3,7943.0,61.0,192.0,0.0,5,4,1029.0,1961,1961,118500
1476.0,677.0,3.0,2,904.0,6.0,536.0,736.0,3.0,2000.0,2153.0,5,11050.0,69.0,204.0,142.0,5,9,1440.0,2000,2000,313000
1032.0,0.0,3.0,3,605.0,5.0,427.0,564.0,1.0,1978.0,1032.0,3,10395.0,69.0,233.0,0.0,6,6,1032.0,1978,1978,148000
1299.0,573.0,3.0,3,990.0,6.0,309.0,531.0,2.0,2001.0,1872.0,5,11885.0,69.0,108.0,122.0,5,8,1299.0,2001,2001,261500
1120.0,0.0,3.0,1,206.0,5.0,914.0,0.0,0.0,1980.0,1120.0,3,8402.0,70.0,0.0,30.0,5,5,1120.0,2007,2007,147000
630.0,0.0,1.0,3,150.0,2.0,0.0,0.0,0.0,1980.0,630.0,3,1491.0,21.0,0.0,24.0,6,4,630.0,1972,1972,75500
1054.0,0.0,3.0,4,763.0,6.0,173.0,480.0,2.0,1963.0,1054.0,4,8800.0,80.0,156.0,0.0,7,6,936.0,1963,1963,137500
807.0,702.0,3.0,1,457.0,6.0,326.0,393.0,3.0,2002.0,1509.0,4,7861.0,69.0,0.0,75.0,5,6,783.0,2002,2003,183200
832.0,0.0,2.0,1,0.0,1.0,832.0,528.0,1.0,1962.0,832.0,4,7227.0,59.0,0.0,0.0,6,6,832.0,1954,1954,105500
1828.0,0.0,3.0,3,48.0,4.0,1774.0,774.0,1.0,2007.0,1828.0,4,11694.0,90.0,452.0,108.0,5,9,1822.0,2007,2007,314813
1482.0,780.0,3.0,4,871.0,6.0,611.0,749.0,3.0,2003.0,2262.0,4,12244.0,85.0,226.0,0.0,5,8,1482.0,2003,2003,305000
864.0,0.0,2.0,1,41.0,4.0,823.0,0.0,0.0,1980.0,864.0,3,8248.0,45.0,0.0,0.0,3,3,864.0,1914,1950,67000
1548.0,1066.0,4.0,1,956.0,5.0,384.0,624.0,2.0,1974.0,2614.0,3,10800.0,90.0,0.0,243.0,7,6,1522.0,1974,1997,240000
980.0,0.0,3.0,1,560.0,4.0,420.0,484.0,1.0,1986.0,980.0,3,7064.0,71.0,153.0,0.0,6,5,980.0,1977,1977,135000
756.0,756.0,2.0,1,420.0,6.0,336.0,440.0,1.0,2000.0,1512.0,4,2117.0,69.0,513.0,32.0,5,6,756.0,2000,2000,168500
1012.0,778.0,4.0,1,247.0,3.0,485.0,484.0,2.0,1972.0,1790.0,3,10400.0,80.0,288.0,0.0,5,6,732.0,1972,1972,165150
1116.0,0.0,3.0,1,0.0,1.0,1116.0,440.0,1.0,1962.0,1116.0,3,10000.0,87.0,261.0,0.0,6,6,1116.0,1962,1962,160000
1422.0,0.0,3.0,1,0.0,1.0,978.0,286.0,2.0,1960.0,1422.0,3,12342.0,69.0,0.0,0.0,5,5,978.0,1960,1978,139900
1520.0,0.0,3.0,3,674.0,4.0,350.0,364.0,2.0,1955.0,1520.0,3,9600.0,80.0,164.0,0.0,6,6,1156.0,1955,1972,153000
1040.0,1040.0,5.0,3,650.0,3.0,390.0,504.0,1.0,1969.0,2080.0,2,11606.0,70.0,192.0,0.0,5,5,1040.0,1969,1969,135000
1350.0,0.0,3.0,4,624.0,6.0,288.0,520.0,2.0,1964.0,1350.0,3,9020.0,82.0,259.0,0.0,5,6,1248.0,1964,1964,168500
1089.0,661.0,3.0,1,0.0,1.0,636.0,240.0,1.0,1937.0,1750.0,5,9000.0,50.0,0.0,0.0,6,5,636.0,1880,1991,124000
1554.0,0.0,2.0,2,24.0,6.0,1530.0,627.0,2.0,2006.0,1554.0,4,4590.0,34.0,108.0,73.0,5,8,1554.0,2006,2006,209500
1411.0,0.0,3.0,1,822.0,5.0,564.0,544.0,3.0,1977.0,1411.0,3,11900.0,85.0,209.0,0.0,5,7,1386.0,1977,1977,82500
1056.0,0.0,3.0,1,480.0,4.0,108.0,260.0,1.0,1954.0,1056.0,3,9250.0,80.0,0.0,0.0,7,5,1056.0,1954,2005,139400
1056.0,0.0,0.0,1,1056.0,6.0,0.0,576.0,1.0,1980.0,1056.0,3,6979.0,64.0,0.0,56.0,5,6,1056.0,1980,1980,144000
1440.0,1440.0,8.0,1,256.0,2.0,1184.0,0.0,0.0,1980.0,3395.0,2,10896.0,60.0,0.0,110.0,7,6,1440.0,1914,1995,200000
800.0,0.0,1.0,1,0.0,1.0,264.0,0.0,0.0,1980.0,800.0,2,6120.0,51.0,0.0,0.0,3,2,264.0,1936,1950,60000
811.0,576.0,3.0,1,0.0,1.0,811.0,256.0,1.0,1954.0,1387.0,4,6000.0,50.0,0.0,0.0,4,5,811.0,1954,1954,93000
796.0,0.0,2.0,1,0.0,1.0,796.0,0.0,0.0,1980.0,796.0,3,8777.0,67.0,0.0,0.0,7,5,796.0,1910,1950,85000
1567.0,0.0,1.0,3,1154.0,6.0,366.0,648.0,3.0,2006.0,1567.0,5,3982.0,53.0,0.0,0.0,5,8,1520.0,2006,2006,264561
1518.0,0.0,1.0,4,1218.0,6.0,300.0,588.0,2.0,2003.0,1518.0,5,12677.0,62.0,472.0,140.0,5,8,1518.0,2003,2004,274000
1057.0,872.0,3.0,1,738.0,4.0,319.0,650.0,3.0,2001.0,1929.0,4,7050.0,69.0,0.0,235.0,5,7,1057.0,2001,2001,226000
2000.0,704.0,4.0,4,1410.0,4.0,542.0,538.0,3.0,1972.0,2704.0,5,13860.0,75.0,0.0,111.0,7,8,1952.0,1972,1995,345000
780.0,840.0,4.0,1,493.0,3.0,0.0,462.0,3.0,1969.0,1620.0,3,10793.0,80.0,263.0,0.0,5,5,780.0,1969,1969,152000
1766.0,0.0,3.0,2,1121.0,6.0,645.0,478.0,3.0,2009.0,1766.0,5,9187.0,85.0,162.0,130.0,5,9,1766.0,2009,2009,370878
981.0,0.0,3.0,1,282.0,5.0,664.0,576.0,1.0,1979.0,981.0,3,10530.0,69.0,0.0,312.0,5,6,981.0,1971,1971,143250
1048.0,0.0,3.0,0,0.0,0.0,0.0,420.0,1.0,1950.0,1048.0,3,7200.0,60.0,0.0,27.0,5,5,0.0,1950,1950,98300
1094.0,0.0,3.0,2,500.0,3.0,594.0,495.0,2.0,1953.0,1094.0,3,10452.0,85.0,216.0,0.0,5,6,1094.0,1953,1953,155000
1051.0,788.0,4.0,1,0.0,1.0,756.0,442.0,1.0,1966.0,1839.0,3,7700.0,70.0,351.0,124.0,5,6,756.0,1966,1966,155000
630.0,0.0,1.0,3,131.0,4.0,0.0,0.0,2.0,1980.0,630.0,3,1936.0,21.0,0.0,0.0,6,4,630.0,1970,1970,84500
822.0,843.0,3.0,1,0.0,1.0,813.0,562.0,2.0,2007.0,1665.0,4,8125.0,65.0,0.0,0.0,6,7,813.0,2007,2007,205950
755.0,755.0,4.0,2,0.0,1.0,755.0,296.0,2.0,1940.0,1510.0,3,9084.0,60.0,0.0,0.0,5,4,755.0,1940,1950,108000
909.0,807.0,2.0,1,0.0,1.0,880.0,512.0,2.0,1996.0,1716.0,4,8750.0,70.0,0.0,120.0,5,7,880.0,1996,1996,191000
756.0,713.0,3.0,1,0.0,4.0,756.0,216.0,1.0,1906.0,1469.0,3,10320.0,60.0,0.0,0.0,7,6,756.0,1906,1995,135000
2113.0,0.0,2.0,4,1696.0,6.0,413.0,839.0,3.0,1995.0,2113.0,4,10437.0,91.0,660.0,46.0,6,8,2109.0,1995,1995,350000
525.0,0.0,3.0,1,0.0,1.0,525.0,264.0,1.0,1971.0,1092.0,3,1680.0,21.0,381.0,0.0,5,6,525.0,1971,1971,88000
1053.0,0.0,3.0,1,806.0,5.0,247.0,312.0,2.0,1959.0,1053.0,4,10007.0,72.0,54.0,0.0,7,5,1053.0,1959,2006,145500
851.0,651.0,3.0,1,0.0,1.0,776.0,270.0,2.0,1931.0,1502.0,3,7200.0,60.0,0.0,0.0,6,7,776.0,1931,2000,149000
912.0,546.0,3.0,1,0.0,1.0,912.0,330.0,1.0,1948.0,1458.0,3,17503.0,78.0,0.0,0.0,5,6,912.0,1948,1950,97500
1486.0,0.0,3.0,1,637.0,4.0,849.0,480.0,3.0,1968.0,1486.0,3,9937.0,75.0,0.0,0.0,7,5,1486.0,1964,1999,167000
1142.0,793.0,3.0,1,0.0,1.0,793.0,550.0,2.0,1976.0,1935.0,3,12384.0,69.0,233.0,113.0,7,7,793.0,1976,1976,197900
1686.0,762.0,4.0,1,1361.0,6.0,88.0,711.0,2.0,1994.0,2448.0,4,46589.0,52.0,528.0,76.0,7,8,1629.0,1994,2005,402000
1392.0,0.0,2.0,1,0.0,1.0,1392.0,576.0,2.0,1968.0,1392.0,3,13560.0,120.0,216.0,0.0,3,6,1392.0,1968,1968,110000
1181.0,0.0,3.0,3,920.0,4.0,38.0,588.0,2.0,1974.0,1181.0,3,10012.0,90.0,0.0,0.0,5,4,1138.0,1972,1972,137500
2097.0,0.0,1.0,2,1721.0,4.0,356.0,1134.0,3.0,2005.0,2097.0,5,20896.0,49.0,0.0,267.0,5,8,2077.0,2005,2006,423000
1454.0,482.0,3.0,1,0.0,1.0,1406.0,504.0,2.0,2000.0,1936.0,4,11194.0,106.0,40.0,124.0,5,8,1406.0,2000,2000,230500
1465.0,915.0,3.0,1,187.0,2.0,111.0,596.0,1.0,1965.0,2380.0,3,18450.0,69.0,113.0,265.0,5,6,1021.0,1965,1979,129000
1679.0,0.0,3.0,1,1138.0,6.0,270.0,575.0,2.0,1994.0,1679.0,4,8125.0,65.0,258.0,42.0,5,6,1408.0,1994,1998,193500
1437.0,0.0,3.0,1,988.0,3.0,200.0,576.0,1.0,1999.0,1437.0,3,14175.0,69.0,0.0,0.0,6,5,1188.0,1956,1987,168000
1180.0,0.0,2.0,1,0.0,1.0,700.0,252.0,1.0,1922.0,1180.0,2,11600.0,80.0,0.0,0.0,5,4,700.0,1922,1950,137500
738.0,0.0,3.0,1,193.0,6.0,545.0,540.0,3.0,2005.0,1476.0,4,8633.0,64.0,0.0,35.0,5,6,738.0,2005,2005,173500
697.0,672.0,3.0,1,551.0,4.0,121.0,300.0,2.0,1930.0,1369.0,3,6629.0,54.0,0.0,0.0,6,6,672.0,1925,1950,103600
1208.0,0.0,3.0,1,767.0,5.0,441.0,546.0,2.0,1977.0,1208.0,3,11250.0,69.0,0.0,42.0,6,6,1208.0,1977,1977,165000
1839.0,0.0,3.0,1,1186.0,6.0,291.0,416.0,3.0,1957.0,1839.0,4,14442.0,110.0,106.0,87.0,7,6,1477.0,1957,2004,257500
1136.0,0.0,3.0,1,892.0,3.0,244.0,384.0,2.0,1965.0,1136.0,3,9200.0,80.0,0.0,0.0,6,6,1136.0,1965,1965,140000
855.0,586.0,3.0,1,311.0,5.0,544.0,440.0,1.0,1978.0,1441.0,3,2289.0,24.0,0.0,0.0,6,6,855.0,1978,1978,148500
